station,latitude,longitude,aqi,timestamp
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,180,2026-03-12 04:23:08.742822
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,178,2026-03-12 05:34:15.954984
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,164,2026-03-12 05:34:15.954988
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,151,2026-03-12 05:34:15.954989
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,174,2026-03-12 05:34:15.954990
"Sector - 62, Noida, India",28.6245479,77.3577104,162,2026-03-12 05:34:15.954991
"Teri Gram, Gurugram, India",28.4275,77.1465,171,2026-03-12 05:34:15.954991
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,168,2026-03-12 05:34:15.954992
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,155,2026-03-12 05:34:15.954993
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,160,2026-03-12 05:34:15.954994
"DTU, Delhi, Delhi, India",28.749722,77.116281,166,2026-03-12 05:34:15.954994
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,234,2026-03-12 05:34:15.954997
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,171,2026-03-12 05:34:15.954998
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,176,2026-03-12 05:34:15.954998
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,189,2026-03-12 05:34:15.954999
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,449,2026-03-12 05:34:15.955000
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,169,2026-03-12 05:34:15.955001
"Sector - 125, Noida, India",28.5447608,77.3231257,199,2026-03-12 05:34:15.955001
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,184,2026-03-12 05:34:15.955002
"Indirapuram, Ghaziabad, India",28.646233,77.358075,161,2026-03-12 05:34:15.955003
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,168,2026-03-12 05:34:15.955003
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,155,2026-03-12 05:34:15.955004
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,470,2026-03-12 05:34:15.955005
"Loni, Ghaziabad, India",28.757294,77.278792,200,2026-03-12 05:34:15.955005
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,192,2026-03-12 05:34:15.955006
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,171,2026-03-12 05:34:15.955007
"Pusa, Delhi, Delhi, India",28.636997,77.172248,160,2026-03-12 05:34:15.955008
"Alipur, Delhi, Delhi, India",28.815691,77.152491,165,2026-03-12 05:34:15.955008
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,160,2026-03-12 05:34:15.955009
"Sector-1, Noida, India",28.5898,77.3101,168,2026-03-12 05:34:15.955010
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,187,2026-03-12 05:34:15.955010
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,171,2026-03-12 05:34:15.955011
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,179,2026-03-12 05:34:15.955012
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,177,2026-03-12 05:34:15.955012
"Mundka, Delhi, Delhi, India",28.68241,77.030469,171,2026-03-12 05:34:15.955015
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,286,2026-03-12 05:34:15.955016
"Sector-51, Gurugram, India",28.4227,77.0667,258,2026-03-12 05:34:15.955017
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,165,2026-03-12 05:34:15.955017
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,165,2026-03-12 05:34:15.955018
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,160,2026-03-12 05:34:15.955019
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,163,2026-03-12 05:34:15.955019
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,163,2026-03-12 05:34:15.955020
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,187,2026-03-12 05:34:15.955021
"Sector-116, Noida, India",28.56923,77.393848,163,2026-03-12 05:34:15.955021
"Sector 30, Faridabad, India",28.4417,77.3217,3,2026-03-12 05:34:15.955022
"ITO, Delhi, Delhi, India",28.628577,77.241036,161,2026-03-12 05:34:15.955023
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,401,2026-03-12 05:34:15.955023
"Narela, Delhi, Delhi, India",28.820629,77.101099,181,2026-03-12 05:34:15.955024
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,151,2026-03-12 06:32:00.181412
"Teri Gram, Gurugram, India",28.4275,77.1465,-,2026-03-12 06:32:00.181417
"Sector-1, Noida, India",28.5898,77.3101,162,2026-03-12 06:32:00.181418
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,185,2026-03-12 06:32:00.181418
"Sector 30, Faridabad, India",28.4417,77.3217,-,2026-03-12 06:32:00.181419
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,174,2026-03-12 06:32:00.181419
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,174,2026-03-12 06:32:00.181420
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,164,2026-03-12 06:32:00.181421
"Sector-51, Gurugram, India",28.4227,77.0667,211,2026-03-12 06:32:00.181421
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,166,2026-03-12 06:32:00.181422
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,192,2026-03-12 06:32:00.181424
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,234,2026-03-12 06:32:00.181425
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,172,2026-03-12 06:32:00.181425
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,163,2026-03-12 06:32:00.181426
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,180,2026-03-12 06:32:00.181427
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,189,2026-03-12 06:32:00.181427
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,164,2026-03-12 06:32:00.181428
"Sector - 125, Noida, India",28.5447608,77.3231257,199,2026-03-12 06:32:00.181428
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,168,2026-03-12 06:32:00.181429
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,171,2026-03-12 06:32:00.181429
"Loni, Ghaziabad, India",28.757294,77.278792,200,2026-03-12 06:32:00.181430
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,437,2026-03-12 06:32:00.181430
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,263,2026-03-12 06:32:00.181431
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,176,2026-03-12 06:32:00.181432
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,164,2026-03-12 06:32:00.181432
"Narela, Delhi, Delhi, India",28.820629,77.101099,180,2026-03-12 06:32:00.181435
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,157,2026-03-12 06:32:00.181435
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,245,2026-03-12 06:32:00.181436
"Mundka, Delhi, Delhi, India",28.68241,77.030469,172,2026-03-12 06:32:00.181436
"Sector - 62, Noida, India",28.6245479,77.3577104,160,2026-03-12 06:32:00.181437
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,154,2026-03-12 06:32:00.181437
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,170,2026-03-12 06:32:00.181438
"Pusa, Delhi, Delhi, India",28.636997,77.172248,160,2026-03-12 06:32:00.181438
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,253,2026-03-12 06:32:00.181441
"Alipur, Delhi, Delhi, India",28.815691,77.152491,165,2026-03-12 06:32:00.181441
"DTU, Delhi, Delhi, India",28.749722,77.116281,166,2026-03-12 06:32:00.181442
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,165,2026-03-12 06:32:00.181442
"ITO, Delhi, Delhi, India",28.628577,77.241036,161,2026-03-12 06:32:00.181443
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,155,2026-03-12 06:32:00.181443
"Indirapuram, Ghaziabad, India",28.646233,77.358075,161,2026-03-12 06:32:00.181444
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,286,2026-03-12 06:32:00.181445
"Sector-116, Noida, India",28.56923,77.393848,163,2026-03-12 06:32:00.181445
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,160,2026-03-12 06:32:00.181446
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,168,2026-03-12 06:32:00.181446
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,160,2026-03-12 06:32:00.181447
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,179,2026-03-12 06:32:00.181447
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,156,2026-03-12 06:32:00.181448
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,420,2026-03-12 07:32:40.403838
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,174,2026-03-12 07:32:40.403841
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,175,2026-03-12 07:32:40.403842
"Sector - 62, Noida, India",28.6245479,77.3577104,160,2026-03-12 07:32:40.403843
"Sector 30, Faridabad, India",28.4417,77.3217,-,2026-03-12 07:32:40.403843
"Teri Gram, Gurugram, India",28.4275,77.1465,-,2026-03-12 07:32:40.403844
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,187,2026-03-12 07:32:40.403845
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,153,2026-03-12 07:32:40.403845
"Narela, Delhi, Delhi, India",28.820629,77.101099,171,2026-03-12 07:32:40.403846
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,174,2026-03-12 07:32:40.403846
"Sector-51, Gurugram, India",28.4227,77.0667,211,2026-03-12 07:32:40.403849
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,157,2026-03-12 07:32:40.403850
"ITO, Delhi, Delhi, India",28.628577,77.241036,161,2026-03-12 07:32:40.403850
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,162,2026-03-12 07:32:40.403851
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,157,2026-03-12 07:32:40.403851
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,154,2026-03-12 07:32:40.403852
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,165,2026-03-12 07:32:40.403853
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,151,2026-03-12 07:32:40.403853
"Sector-116, Noida, India",28.56923,77.393848,163,2026-03-12 07:32:40.403854
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,164,2026-03-12 07:32:40.403854
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,152,2026-03-12 07:32:40.403855
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,175,2026-03-12 07:32:40.403856
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,154,2026-03-12 07:32:40.403856
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,175,2026-03-12 07:32:40.403857
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,192,2026-03-12 07:32:40.403857
"Indirapuram, Ghaziabad, India",28.646233,77.358075,161,2026-03-12 07:32:40.403858
"Pusa, Delhi, Delhi, India",28.636997,77.172248,156,2026-03-12 07:32:40.403858
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,186,2026-03-12 07:32:40.403859
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,154,2026-03-12 07:32:40.403860
"Loni, Ghaziabad, India",28.757294,77.278792,200,2026-03-12 07:32:40.403860
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,162,2026-03-12 07:32:40.403861
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,132,2026-03-12 07:32:40.403861
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,160,2026-03-12 07:32:40.403862
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,286,2026-03-12 07:32:40.403865
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,437,2026-03-12 07:32:40.403865
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,263,2026-03-12 07:32:40.403866
"Sector - 125, Noida, India",28.5447608,77.3231257,199,2026-03-12 07:32:40.403866
"Sector-1, Noida, India",28.5898,77.3101,162,2026-03-12 07:32:40.403867
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,158,2026-03-12 07:32:40.403867
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,156,2026-03-12 07:32:40.403868
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,164,2026-03-12 07:32:40.403869
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,139,2026-03-12 07:32:40.403869
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,196,2026-03-12 07:32:40.403870
"Mundka, Delhi, Delhi, India",28.68241,77.030469,161,2026-03-12 07:32:40.403870
"Alipur, Delhi, Delhi, India",28.815691,77.152491,159,2026-03-12 07:32:40.403871
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,171,2026-03-12 07:32:40.403872
"DTU, Delhi, Delhi, India",28.749722,77.116281,166,2026-03-12 07:32:40.403872
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,144,2026-03-12 08:06:03.559436
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,112,2026-03-12 08:06:03.559439
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,144,2026-03-12 08:06:03.559440
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,233,2026-03-12 08:06:03.559441
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,139,2026-03-12 08:06:03.559441
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,149,2026-03-12 08:06:03.559442
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,116,2026-03-12 08:06:03.559443
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,138,2026-03-12 08:06:03.559443
"Alipur, Delhi, Delhi, India",28.815691,77.152491,162,2026-03-12 08:06:03.559444
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,167,2026-03-12 08:06:03.559445
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,139,2026-03-12 08:06:03.559447
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,156,2026-03-12 08:06:03.559448
"ITO, Delhi, Delhi, India",28.628577,77.241036,161,2026-03-12 08:06:03.559449
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,120,2026-03-12 08:06:03.559449
"Sector-116, Noida, India",28.56923,77.393848,130,2026-03-12 08:06:03.559450
"Sector-51, Gurugram, India",28.4227,77.0667,201,2026-03-12 08:06:03.559450
"Sector-1, Noida, India",28.5898,77.3101,109,2026-03-12 08:06:03.559451
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,117,2026-03-12 08:06:03.559452
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,120,2026-03-12 08:06:03.559452
"Sector - 125, Noida, India",28.5447608,77.3231257,112,2026-03-12 08:06:03.559453
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,137,2026-03-12 08:06:03.559453
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,361,2026-03-12 08:06:03.559454
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,135,2026-03-12 08:06:03.559455
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,124,2026-03-12 08:06:03.559455
"Sector 30, Faridabad, India",28.4417,77.3217,-,2026-03-12 08:06:03.559458
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,112,2026-03-12 08:06:03.559458
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,192,2026-03-12 08:06:03.559459
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,144,2026-03-12 08:06:03.559459
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,153,2026-03-12 08:06:03.559460
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,161,2026-03-12 08:06:03.559461
"Mundka, Delhi, Delhi, India",28.68241,77.030469,176,2026-03-12 08:06:03.559461
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,353,2026-03-12 08:06:03.559462
"Teri Gram, Gurugram, India",28.4275,77.1465,-,2026-03-12 08:06:03.559462
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,170,2026-03-12 08:06:03.559465
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,121,2026-03-12 08:06:03.559465
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,163,2026-03-12 08:06:03.559466
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,125,2026-03-12 08:06:03.559467
"Narela, Delhi, Delhi, India",28.820629,77.101099,155,2026-03-12 08:06:03.559467
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,145,2026-03-12 08:06:03.559468
"Sector - 62, Noida, India",28.6245479,77.3577104,117,2026-03-12 08:06:03.559468
"Indirapuram, Ghaziabad, India",28.646233,77.358075,130,2026-03-12 08:06:03.559469
"Pusa, Delhi, Delhi, India",28.636997,77.172248,151,2026-03-12 08:06:03.559469
"DTU, Delhi, Delhi, India",28.749722,77.116281,144,2026-03-12 08:06:03.559470
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,106,2026-03-12 08:06:03.559471
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,142,2026-03-12 08:06:03.559471
"Loni, Ghaziabad, India",28.757294,77.278792,191,2026-03-12 08:06:03.559472
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,162,2026-03-12 08:06:03.559472
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,96,2026-03-12 08:59:48.090553
"Pusa, Delhi, Delhi, India",28.636997,77.172248,131,2026-03-12 08:59:48.090557
"DTU, Delhi, Delhi, India",28.749722,77.116281,144,2026-03-12 08:59:48.090558
"Teri Gram, Gurugram, India",28.4275,77.1465,-,2026-03-12 08:59:48.090558
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,91,2026-03-12 08:59:48.090559
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,97,2026-03-12 08:59:48.090560
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,157,2026-03-12 08:59:48.090561
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,117,2026-03-12 08:59:48.090562
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,85,2026-03-12 08:59:48.090562
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,127,2026-03-12 08:59:48.090563
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,167,2026-03-12 08:59:48.090566
"Indirapuram, Ghaziabad, India",28.646233,77.358075,130,2026-03-12 08:59:48.090569
"Sector 30, Faridabad, India",28.4417,77.3217,-,2026-03-12 08:59:48.090570
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,99,2026-03-12 08:59:48.090571
"Sector - 125, Noida, India",28.5447608,77.3231257,112,2026-03-12 08:59:48.090572
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,163,2026-03-12 08:59:48.090572
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,143,2026-03-12 08:59:48.090573
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,114,2026-03-12 08:59:48.090574
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,361,2026-03-12 08:59:48.090575
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,117,2026-03-12 08:59:48.090576
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,106,2026-03-12 08:59:48.090576
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,109,2026-03-12 08:59:48.090577
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,166,2026-03-12 08:59:48.090578
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,120,2026-03-12 08:59:48.090579
"Sector-51, Gurugram, India",28.4227,77.0667,201,2026-03-12 08:59:48.090579
"Sector-1, Noida, India",28.5898,77.3101,109,2026-03-12 08:59:48.090580
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,128,2026-03-12 08:59:48.090581
"Mundka, Delhi, Delhi, India",28.68241,77.030469,176,2026-03-12 08:59:48.090582
"Narela, Delhi, Delhi, India",28.820629,77.101099,114,2026-03-12 08:59:48.090582
"Alipur, Delhi, Delhi, India",28.815691,77.152491,114,2026-03-12 08:59:48.090583
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,138,2026-03-12 08:59:48.090584
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,112,2026-03-12 08:59:48.090585
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,114,2026-03-12 08:59:48.090585
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,117,2026-03-12 08:59:48.090589
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,156,2026-03-12 08:59:48.090589
"ITO, Delhi, Delhi, India",28.628577,77.241036,161,2026-03-12 08:59:48.090590
